"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,-1.96411960419054,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,-1.26839173768146,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,-1.6369103545044,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,-0.287493823399794,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,0.136655247246838,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,1.02837456781775,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,1.35109685809531,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,1.87855668530322,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,2.2118035779264,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,3.41351905587053,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,4.82283849738616,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,5.11492809447316,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,6.24970599524351,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,7.21400717911551,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,8.85003533699395,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,10.172809207392,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,11.3293269233989,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,12.0937473828619,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,11.5907161265638,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,11.4037878280636,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,12.0240202215545,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,9.06503960438606,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,8.53931337085224,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2022-12","Dec-2022","PC","Percentage","0","Units",,,7.2240421505788,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2023-01","Jan-2023","PC","Percentage","0","Units",,,6.98927031150643,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2023-02","Feb-2023","PC","Percentage","0","Units",,,6.12626712161335,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GY","Growth on the same period of the previous year","M","Monthly","2023-03","Mar-2023","PC","Percentage","0","Units",,,4.57285517879915,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,2.09999999999999,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,1.90000000000001,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,2,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,2.3,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,2.8,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,3.09999999999999,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,3.40000000000001,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,3.40000000000001,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,3.59999999999999,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,3.8,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,3.1,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,2.7,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,2.7,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,3.1,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,3.7,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,3.9,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,3.9,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,3.4,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,3.3,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,3.1,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,2.8,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,2.9,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,3.4,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,4,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,4.7,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,4.4,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,3.9,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,2.4,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,2.2,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,2.9,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,3.8,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,3.9,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,3.4,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,3,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,2.7,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,2.7,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,2.7,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,3.1,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,3.7,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,5.1,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,5.1,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,5.3,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GY","Growth on the same period of the previous year","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,4.6,,
